_ano_pasta,_doc_path,_filename,atendimentos.altas_hospitalares,atendimentos.atendimentos_emergencia,atendimentos.cirurgias_eletivas,atendimentos.cirurgias_total,atendimentos.cirurgias_urgencia,atendimentos.consultas_ambulatoriais,atendimentos.exames_total,atendimentos.internacoes,atendimentos.internacoes_uti,atendimentos.obitos,hospital,indicadores_qualidade_hospitalar.satisfacao_paciente,indicadores_qualidade_hospitalar.taxa_infeccao_hospitalar,indicadores_qualidade_hospitalar.taxa_mortalidade_geral,indicadores_qualidade_hospitalar.taxa_mortalidade_uti,indicadores_qualidade_hospitalar.taxa_reinternacao_30d,indicadores_sus.aih_processadas,indicadores_sus.atendimentos_sia_sus,indicadores_sus.procedimentos_sigtap,leitos.leitos_uti,leitos.media_permanencia_dias,leitos.taxa_ocupacao_perc,leitos.total_leitos,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,producao_por_especialidade_count,producao_vs_meta_count
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\34_Relatorio_Producao\1697739177022-Ata 31ª Reunião Ordinária CA_28__04_2021 Contas 2020.pdf,1697739177022-Ata 31ª Reunião Ordinária CA_28__04_2021 Contas 2020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HUANA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é a Ata da 31ª Reunião Ordinária do Conselho de Administração da FUNEV, realizada em 28/04/2021, referente à prestação de contas do exercício de 2020. Não contém tabelas de produção hospitalar com indicadores numéricos detalhados. Menciona que o HUANA (Hospital Universitário Evangélico de Goianésia) teve relatórios gerenciais e de atividades desenvolvidas no gerenciamento apresentados, e que a UPA Perfil Pediátrico também teve relatórios apresentados. As principais contas consolidadas: Ativo R$ 16.495.429,97; Passivo R$ 16.495.429,97; Ativo Compensado R$ 213.358.131,85; Passivo Compensado R$ 213.358.131,85; Superávit do Exercício R$ 95.496,15. Contas aprovadas sem ressalva pelo Conselho Fiscal e pela CATEP-MP-GO (contas de 2019).",FUNEV,2020,,anual,,0,0
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\34_Relatorio_Producao\1697739402986-Ata 31ª Reunião Ordinária CA_28__04_2021 Contas 2020.pdf,1697739402986-Ata 31ª Reunião Ordinária CA_28__04_2021 Contas 2020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HUANA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é a Ata da 31ª Reunião Ordinária do Conselho de Administração da FUNEV, realizada em 28/04/2021, referente à prestação de contas do exercício de 2020. O documento menciona que foram apresentados relatórios gerenciais e de atividades do HUANA (unidade proveniente de contrato de gestão), do AUC (Ambulatório Universitário Central) e da UPA Perfil Pediátrico, bem como contas e demonstrações contábeis. As principais contas consolidadas: Ativo R$ 16.495.429,97; Passivo R$ 16.495.429,97; Ativo Compensado R$ 213.358.131,85; Passivo Compensado R$ 213.358.131,85; Superávit do Exercício R$ 95.496,15. Não há tabelas de produção hospitalar com indicadores quantitativos detalhados neste documento.",FUNEV,2020,,anual,,0,0
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\34_Relatorio_Producao\1700141210876-HEANA - Relatório Gerencial de Produção - Outubro2023.pdf,1700141210876-HEANA - Relatório Gerencial de Produção - Outubro2023,-1,2295,148,148,-1,2816,37791,680,-1,41,HEANA,-1,-1,-1,-1,2.3,-1,-1,-1,51,7.0,99.0,-1,"OSS gestora: FUNEV (Fundação Universitária Evangélica). Relatório referente ao 4º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 - Outubro/2023. UTI com 51 leitos totais (6 unidades: UTI I a VI). Óbitos em UTI: 41 no total (UTI I:10, UTI II:09, UTI III:03, UTI IV:08, UTI V:06, UTI VI:05). Transferências externas UTI: 08 total. SADT Interno total: 37.791 procedimentos, incluindo Análises Clínicas (32.106), Radiografia (2.561), Tomografia (1.815), Eletrocardiograma (453), Hemoterapia (378), Hemodiálise (162), Anatomia Patológica (78), Ecocardiograma (77), Ultrassonografia (85), Ecodoppler (69), Ecodoppler Transcraniano (07). Núcleo Hospitalar de Epidemiologia: Representatividade 100%, Notificação Oportuna 100%, Sensibilidade NHE ativo e sensível, Taxa Completitude 100%, Investigação Oportuna 100%, Taxa Óbitos DAE 7%. Consultas ambulatoriais calculadas como soma de Consultas Médicas (1.536) + Consultas Não Médicas (1.280) = 2.816.",FUNEV,2023,10,mensal,,9,26
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\34_Relatorio_Producao\1702316095065-HEANA - Relatório Gerencial de Produção - Novembro2023.pdf,1702316095065-HEANA - Relatório Gerencial de Produção - Novembro2023,-1,2184,-1,129,-1,1479,35341,691,51,40,HEANA,-1,-1,-1,-1,0.1,-1,-1,-1,51,6,99,-1,Leitos críticos (UTI): 51 leitos totais distribuídos em 6 unidades de UTI. Total de saídas UTI: 40 óbitos e 07 transferências externas. SADT Interno total: 35.341 procedimentos. Atendimento domiciliar: 898 atendimentos e 443 visitas. Taxa de Óbitos Decorrentes de DAE: 10%. Relatório assinado pelo Diretor Executivo da FUNEV em 10/12/2023. Documento referente ao 4º Termo Aditivo ao Contrato de Gestão nº 66/2019.,FUNEV,2023,11,mensal,,9,26
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.03 - HEAPA - Relatório Gerencial de Produção.pdf,2022.03 - HEAPA - Relatório Gerencial de Produção,560,1830,88,456,368,1300,17881,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"SADT Interno totalizou média de 17.881 serviços (Análises Clínicas: 14.319, Radiografia: 2.325, Tomografia: 988, Ultrassonografia/Doppler: 197, Eletrocardiograma: 52). Consultas Médicas: 1.114 realizadas / 1.056 contratadas; Consultas Multidisciplinares: 186 realizadas / 80 contratadas. Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Gestão pelo IGH via 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, vigência até 22/09/2023.",IGH,2023,3,mensal,,5,13
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.03 - HEAPA Relatório Gerencial de Produção.xlsx,2022.03 - HEAPA Relatório Gerencial de Produção,-1,-1,-1,560,-1,1300,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos: Enfermaria Cirúrgica=47, Enfermaria Clínica=24, Observação=14, UTI Adulto=10, Leito Dia=7, SRPA=5, Total=102. Exames realizados: Eletrocardiograma=52, Ultrassonografia/Doppler=197, Tomografia=988, Radiografia=2325, Análises Clínicas=14319. A coluna REALIZADO para Tomografia computadorizada aparece sem valor preenchido na tabela meta vs realizado (valor 506 aparece isolado abaixo do total 155, origem incerta). Filename: 2022.03 - HEAPA Relatório Gerencial de Produção.xlsx.",IGH,2022,3,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.04 HEAPA Relatório Gerencial de Produção-Assinado.pdf,2022.04 HEAPA Relatório Gerencial de Produção-Assinado,540,1654,89,438,349,1153,18492,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"SADT Interno totaliza 18.492 procedimentos: Análises Clínicas 15.127, Radiografia 2.245, Tomografia 921, Ultrassonografia/Doppler 156, Eletrocardiograma 43. Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Total de cirurgias: 89 eletivas + 349 urgência/emergência = 438. Atendimento ambulatorial atingiu 101,50% da meta. Gestão via 9º Termo Aditivo ao Contrato de Gestão 096/2016 - SES/GO, vigência até 22/09/2023.",IGH,2023,4,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.04 HEAPA Relatório Gerencial de Produção.xlsx,2022.04 HEAPA Relatório Gerencial de Produção,-1,-1,-1,540,-1,1153,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos reportados: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Exames realizados: Eletrocardiograma 43, Ultrassonografia/Doppler 156, Tomografia 921, Radiografia 2245, Análises Clínicas 15127. A coluna REALIZADO da Tomografia Computadorizada na tabela meta vs realizado aparece sem valor numérico explícito. O valor 423 aparece como subtotal adicional na tabela de exames meta vs realizado sem indicador claro.",IGH,2022,4,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.07 HEAPA Relatório Gerencial de Produção-VersaoImpressao.pdf,2022.07 HEAPA Relatório Gerencial de Produção-VersaoImpressao,711,1892,201,535,334,1516,18345,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7, SRPA 5, Total 102. SADT Interno realizado: Análises Clínicas 14.534, Radiografia 2.669, Tomografia 932, Ultrassonografia/Doppler 156, Eletrocardiograma 54, total médio 18.345. SADT Externo total realizado 603 frente a 630 contratados. Cirurgias: 201 eletivas + 334 urgência/emergência = 535 total. Gestão pelo IGH via 9º Termo Aditivo ao Contrato de Gestão 096/2016 - SES/GO, vigência até 22/09/2023.",IGH,2023,7,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2022.07 HEAPA Relatório Gerencial de Produção.xlsx,2022.07 HEAPA Relatório Gerencial de Produção,-1,-1,-1,74,-1,1300,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos por tipo: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Exames realizados: Eletrocardiograma 54, Ultrassonografia/Doppler 156, Tomografia 932, Radiografia 2669, Análises Clínicas 14534. O valor de 603 aparece isolado na tabela de exames sem indicador explícito. O campo Total de Consultas Realizadas contém valor não numérico ('nho') no documento original.",IGH,2022,7,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023 - 4° Trimestre - Ata de Reunião.pdf,2023 - 4° Trimestre - Ata de Reunião,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento trata-se de Ata de Reunião Ordinária do Conselho de Administração do IGH, realizada em 31/01/2024. A pauta incluiu aprovação do relatório gerencial e financeiro referente ao 4º trimestre de 2023 e do relatório anual de 2023. Os relatórios foram aprovados por unanimidade. Nenhum dado quantitativo de produção hospitalar consta no documento.",IGH,2023,,trimestral,4,0,0
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023 – 1° Trimestre – Ata de Reunião.pdf,2023 – 1° Trimestre – Ata de Reunião,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é uma Ata de Reunião Ordinária do Conselho de Administração do IGH, datada de 27 de abril de 2023, referente ao primeiro trimestre de 2023. A ata registra a aprovação do relatório gerencial e financeiro do primeiro trimestre de 2023 por unanimidade, mas não contém dados quantitativos de produção hospitalar. Presidente do Conselho: José Geraldo Gonçalves de Brito. Superintendente: Joel Sobral de Andrade.",IGH,2023,,trimestral,1,0,0
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023 – 2° Trimestre – Ata de Reunião.pdf,2023 – 2° Trimestre – Ata de Reunião,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é uma Ata de Reunião Ordinária do Conselho de Administração do IGH, realizada em 31/07/2023, referente ao segundo trimestre de 2023. A ata registra apenas a aprovação por unanimidade do relatório gerencial e financeiro do instituto referente ao 2º trimestre de 2023, sem apresentar dados numéricos de produção hospitalar. Presidente do Conselho: José Geraldo G. de Brito. Superintendente: Joel Sobral de Andrade.",IGH,2023,,trimestral,2,0,0
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023 – ANUAL – HEAPA – Relatório gerencial de produção consolidado.pdf,2023 – ANUAL – HEAPA – Relatório gerencial de produção consolidado,-1,-1,-1,-1,-1,18135,7258,7390,-1,-1,HEAPA,-1,-1,-1,-1,7.38,-1,-1,-1,-1,5.02,101.78,-1,"Relatório Anual Consolidado referente ao 9º e 10º Termo Aditivo ao Contrato de Gestão nº 096/2016. O 9º Termo Aditivo vigorou de janeiro a setembro de 2023 e o 10º Termo Aditivo de outubro a dezembro de 2023 (em minuta/andamento desde 22/09/2023). As cirurgias programadas no 9º TA eram categorizadas por especialidade (Ortopedia, Cirurgia Geral, Vascular) com meta de 200/mês; no 10º TA passaram a ser categorizadas por complexidade (Alto giro, Média/Alta complexidade, Alto custo) com meta de 190/mês. Atendimento ambulatorial: contratado de 1.136/mês (jan-set) e 2.050/mês (out-dez). Taxa de ocupação e média de permanência reportadas separadamente para os dois termos aditivos; os valores do 10º TA (out-dez/2023) foram usados nos campos leitos. Total de saídas hospitalares: 7.390 (Clínica Médica: 710 + Clínica Cirúrgica: 6.564). Hospital dia total realizado: 3.067. SADT Externo total realizado: 7.258.",IGH,2023,,anual,,5,39
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.01 HEAPA Relatório Gerencial de Produção-Assinado.pdf,2023.01 HEAPA Relatório Gerencial de Produção-Assinado,508,1781,69,436,367,1186,18963,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7, SRPA 5, Total 102. SADT Interno realizado: Eletrocardiograma 103, Ultrassonografia 195, Tomografia 1.057, Radiografia 2.233, Análises Clínicas 15.335, Doppler 40, total médio de 18.963 serviços. SADT Externo total realizado 329, total contratado 630. Cirurgias de urgência e emergência: 367. Total de cirurgias no mês: 436. Gestão realizada pelo IGH por meio do 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, com vigência até 22/09/2023.",IGH,2023,1,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.01 HEAPA Relatório Gerencial de Produção.xlsx,2023.01 HEAPA Relatório Gerencial de Produção,-1,-1,-1,69,-1,1186,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos: Enfermaria Cirúrgica=47, Enfermaria Clínica=24, Observação=14, UTI Adulto=10, Leito Dia=7, SRPA=5, Total=102. Exames reportados sem meta/contratado: Eletrocardiograma=103, Ultrassonografia=195, Tomografia=1057, Radiografia=2233, Análises Clínicas=15335, Doppler=40. A tabela de exames ambulatoriais com meta apresenta valores distintos dos exames totais reportados no cabeçalho.",IGH,2023,1,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.02 HEAPA Relatório Gerencial de Produção-Assinado.pdf,2023.02 HEAPA Relatório Gerencial de Produção-Assinado,511,1695,52,378,326,1077,15949,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7, SRPA 5, Total 102. SADT Interno realizado: Eletrocardiograma 72, Ultrassonografia 144, Tomografia 940, Radiografia 2.195, Análises Clínicas 12.580, Doppler 18, total médio 15.949. Gestão pelo IGH por meio do 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, vigência até 22/09/2023.",IGH,2023,2,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.02 HEAPA Relatório Gerencial de Produção.xlsx,2023.02 HEAPA Relatório Gerencial de Produção,-1,-1,-1,52,-1,1077,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos: Enfermaria Cirúrgica=47, Enfermaria Clínica=24, Observação=14, UTI Adulto=10, Leito Dia=7, SRPA=5, Total=102. Exames realizados sem meta: Eletrocardiograma=72, Ultrassonografia=144, Tomografia=940, Radiografia=2195, Análises Clínicas=12580, Doppler=18. Internações por tipo: Clínica Médica realizado=55 (contratado=124), Clínica Cirúrgica realizado=456 (contratado=403), Total realizado=511 (contratado=527).",IGH,2023,2,mensal,,3,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.05 - HEAPA Relatório Gerencial de Produção.pdf,2023.05 - HEAPA Relatório Gerencial de Produção,663,1870,190,554,364,1153,19940,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"SADT Interno realizado: Análises Clínicas 16.085, Radiografia 2.610, Tomografia 1.005, Ultrassonografia/Doppler 136, Eletrocardiograma 52. Total SADT Interno: média de 19.940 serviços. Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7, SRPA 5. Contrato de Gestão 096/2016 - SES/GO, 9º Termo Aditivo, vigência até 22/09/2023.",IGH,2023,5,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.05 HEAPA Relatório Gerencial de Produção.xlsx,2023.05 HEAPA Relatório Gerencial de Produção,-1,-1,-1,190,-1,1153,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos por setor: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Exames realizados (quantidades absolutas): Eletrocardiograma 52, Ultrassonografia/Doppler 136, Tomografia 1005, Radiografia 2610, Análises Clínicas 16085. Tomografia computadorizada aparece na tabela de metas sem valor realizado explícito na célula correspondente (META=200, REALIZADO=em branco na linha). O valor 691 aparece isolado na tabela de exames sem identificação clara de indicador.",IGH,2023,5,mensal,,3,14
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.06 – HEAPA – Relatório gerencial de produção.pdf,2023.06 – HEAPA – Relatório gerencial de produção,655,1699,202,542,340,1452,19653,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"SADT Interno total: 19.653 serviços (Análises Clínicas: 15.906, Radiografia: 2.368, Tomografia: 1.068, Ultrassonografia/Doppler: 157, Eletrocardiograma: 114). SADT Externo total realizado: 606 frente a 630 contratados. Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7, SRPA 5. Total 102 leitos. Cirurgias de urgência e emergência: 340. Gestão pelo IGH via 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, vigência até 22/09/2023.",IGH,2023,6,mensal,,5,15
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.08 - HEAPA Relatório Gerencial de Produção-Assinado.pdf,2023.08 - HEAPA Relatório Gerencial de Produção-Assinado,-1,1949,216,573,357,1655,19370,684,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Consultas Médicas realizadas: 1569, Consultas Multidisciplinares realizadas: 86. SADT Interno: Eletrocardiograma 88, Ultrassonografia/Doppler 156, Tomografia 1131, Radiografia 2718, Análises Clínicas 15226, total médio 19370. Cirurgias de urgência e emergência: 357. Total cirurgias: 573. Estrutura física: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102 leitos. Gestão pelo IGH via 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, vigência até 22/09/2023. O texto do relatório menciona '2016 cirurgias eletivas' que parece ser erro tipográfico; o gráfico indica 216 cirurgias eletivas contratadas e realizadas conforme tabela.",IGH,2023,8,mensal,,5,13
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\34_Relatorio_Producao\2023.08 – HEAPA – Relatório gerencial de produção.xlsx,2023.08 – HEAPA – Relatório gerencial de produção,-1,-1,-1,216,-1,1655,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos detalhados: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. Exames realizados sem meta comparativa direta: Eletrocardiograma 88, Ultrassonografia/Doppler 156, Tomografia 1131, Radiografia 2718, Análises Clínicas 15226. Tomografia computadorizada aparece na tabela de meta sem valor realizado associado explicitamente na mesma linha; Raio X realizado 262, Ultrassonografia Doppler realizado 159, Eletrocardiograma realizado 93, Total realizado 766 (meta 630). Total de consultas: Consultas Médicas 1569, Consultas Multidisciplinares 86, Total 1655 (meta 1136).",IGH,2023,8,mensal,,5,15
