_ano_pasta,_doc_path,_filename,ano_mes,entradas,fonte_entrada,hospital,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,saidas,saldo_acumulado
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2023-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_02-2023-HUGOL",2023-02,33450290.07,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2023,2,mensal,33321046.72,148860.31
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2023-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_03-2023-HUGOL",2023-03,34051077.2,"Repasse SES/CUSTEIO CEF 446-8, Rendimentos, Outras entradas/Reembolsos",HUGOL,AGIR,2023,3,mensal,33999638.76,200298.75
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_04-2023-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_04-2023-HUGOL",2023-04,32688919.29,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2023,4,mensal,30543214.14,2346003.9
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_05-2023-HUGOL.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_05-2023-HUGOL",2023-05,33500402.63,Repasse SES/Rendimentos/Outras entradas,HUGOL,AGIR,2023,5,mensal,34984113.5,862293.03
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2023-HUGOL.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_06-2023-HUGOL",2023-06,32520971.3,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2023,6,mensal,33091558.11,291706.22
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2023-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_07-2023-HUGOL_RET",2023-07,26492640.38,"Repasse SES (CEF 446-8), Rendimento Aplicações, Outras Entradas (Reembolso/Empréstimo)",HUGOL,AGIR,2023,7,mensal,18099360.66,8684985.94
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2023-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_08-2023-HUGOL_RET",2023-08,42223552.76,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2023,8,mensal,49922119.03,986419.67
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2023-HUGOL_RET.xlsx","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_09-2023-HUGOL_RET",2023-09,31732003.85,Repasse SES-GO (Custeio) + Rendimentos + Outras entradas,HUGOL,AGIR,2023,9,mensal,30680220.72,2038202.8
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2023-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_10-2023-HUGOL_RET",2023-10,32719911.24,"Repasse SES (CEF 446-8), Rendimentos, Outras entradas",HUGOL,AGIR,2023,10,mensal,34099715.79,658398.25
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2023-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_11-2023-HUGOL_RET",2023-11,32198678.9,"Repasse SES (CEF), Rendimentos, Outras entradas",HUGOL,AGIR,2023,11,mensal,31022912.35,1834164.8
2023,"C:\OSS-Goias\documentos\AGIR\HUGOL\2023\21_Relatorio_Comparativo_Recursos\Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2023-HUGOL_RET.pdf","Relatório mensal comparativo de recursos recebidos, gastos e devolvidos ao Poder Público_12-2023-HUGOL_RET",2023-12,32929110.5,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HUGOL,AGIR,2023,12,mensal,33812030.54,943067.82
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\01.2024-Fluxo-de-Caixa-HDT-ass.pdf,01.2024-Fluxo-de-Caixa-HDT-ass,2024-01,6423283.44,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HDT,ISG,2024,1,mensal,6968399.76,647796.3
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\02.2024-Relatorio.pdf,02.2024-Relatorio,2024-02,7075906.13,Repasse SES + Rendimentos + Outras entradas,HDT,ISG,2024,2,mensal,7118524.1,605178.33
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\03.2024-Relatorio.pdf,03.2024-Relatorio,2024-03,7497965.54,Repasse SES CUSTEIO + Rendimentos + Outras Entradas,HDT,ISG,2024,3,mensal,7439174.3,659852.79
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\04.2024-Relatorio-ass.pdf,04.2024-Relatorio-ass,2024-04,13591478.59,Repasse SES + Rendimentos + Outras entradas,HDT,ISG,2024,4,mensal,10388314.03,3659893.43
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\05.2024-Relatorio-Excel-ass.pdf,05.2024-Relatorio-Excel-ass,2024-05,11088793.57,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HDT,ISG,2024,5,mensal,9676040.61,5020935.57
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\06.2024-Relatorio-Excel.pdf,06.2024-Relatorio-Excel,2024-06,5950249.87,Repasse CUSTEIO SES + Rendimentos + Outras Entradas,HDT,ISG,2024,6,mensal,9340383.05,1754275.83
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\07.2024-Relatorio-Excel.pdf,07.2024-Relatorio-Excel,2024-07,10306034.38,Repasse SES CUSTEIO + Rendimentos + Outras entradas,HDT,ISG,2024,7,mensal,7137489.47,4911338.95
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\08.2024-Relatorio-Excel.pdf,08.2024-Relatorio-Excel,2024-08,8465926.88,Repasse SES Custeio + Investimento + Rendimentos + Outras entradas,HDT,ISG,2024,8,mensal,11203167.72,2174098.11
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\09.2024-Relatorio-pdf-assi.pdf,09.2024-Relatorio-pdf-assi,2024-09,7953451.03,Repasse SES CUSTEIO + Rendimentos + Outras Entradas,HDT,ISG,2024,9,mensal,6317930.79,3804413.4
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\10.2024-Relatorio-Excel.pdf,10.2024-Relatorio-Excel,2024-10,8269207.62,Repasse SES + Rendimentos + Outras entradas,HDT,ISG,2024,10,mensal,10450158.83,1623462.19
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\21_Relatorio_Comparativo_Recursos\11.2024-Relatorio-Excel-ass.pdf,11.2024-Relatorio-Excel-ass,2024-11,8099548.55,Repasse SES CUSTEIO + Rendimentos + Outras Entradas,HDT,ISG,2024,11,mensal,6580826.02,3142184.72
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1704912940604-12. Relatorio financeiro mensal.pdf,1704912940604-12. Relatorio financeiro mensal,2023-12,13957685.98,Repasse SES (custeio + fundo rescisório) + rendimentos + outras entradas,HEANA,FUNEV,2023,12,mensal,11333100.52,8915589.71
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1704912940607-3.9.1 Fluxo de Caixa HEANA 12-2023.xlsx,1704912940607-3.9.1 Fluxo de Caixa HEANA 12-2023,2023-12,13957685.98,Repasse SES/Rendimentos/Resgates,HEANA,FUNEV,2023,12,mensal,11333100.52,8915589.71
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1708513389832-1. Relatório financeiro mensal HEANA.pdf,1708513389832-1. Relatório financeiro mensal HEANA,2024-01,9626920.99,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,1,mensal,10387232.0,8155278.7
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1708513389834-3.9.1 Fluxo de Caixa HEANA 01-2024.xlsx,1708513389834-3.9.1 Fluxo de Caixa HEANA 01-2024,2024-01,9626920.99,Repasse SES/CEF + rendimentos + outras entradas,HEANA,FUNEV,2024,1,mensal,10387232.0,8155278.7
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1711106252965-2. Relatorio financeiro mensal Heana.pdf,1711106252965-2. Relatorio financeiro mensal Heana,2024-02,9718074.8,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,2,mensal,9987631.4,7868675.45
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1711106252973-3.9.1 Fluxo de Caixa HEANA 02-2024.xlsx,1711106252973-3.9.1 Fluxo de Caixa HEANA 02-2024,2024-02,9718074.8,SES/Custeio + Fundo Rescisório + Rendimentos + Outras,HEANA,FUNEV,2024,2,mensal,9987631.4,7868675.45
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17137932074123. Relatório Financeiro Mensal Heana.pdf,17137932074123. Relatório Financeiro Mensal Heana,2024-03,10868659.59,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,3,mensal,9810613.62,8926721.42
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17137932074153.9.1 Fluxo de Caixa HEANA 03-2024.xlsx,17137932074153.9.1 Fluxo de Caixa HEANA 03-2024,2024-03,10868659.59,SES/Repasse CEF C/C 6886-1 CUSTEIO + Fundo Rescisório + Rendimentos + Outras entradas,HEANA,FUNEV,2024,3,mensal,9810613.62,8926721.42
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1716254057909Fluxo de Caixa HEANA.pdf,1716254057909Fluxo de Caixa HEANA,2024-04,12256389.04,Repasse SES + Rendimentos sobre Aplicações Financeiras,HEANA,FUNEV,2024,4,mensal,9947561.64,11235548.82
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17162540579123.9.1 Fluxo de Caixa HEANA 04-2024.xlsx,17162540579123.9.1 Fluxo de Caixa HEANA 04-2024,2024-04,12256389.04,Repasse SES + Rendimentos Aplicação Financeira,HEANA,FUNEV,2024,4,mensal,9947561.64,11235548.82
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17187062760845. Relatorio financeiro mensal.pdf,17187062760845. Relatorio financeiro mensal,2024-05,8853954.95,Repasse SES (Custeio + Fundo Rescisório + Investimento) + Rendimentos + Outras entradas,HEANA,FUNEV,2024,5,mensal,10676075.99,9413427.78
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17187062760883.9.1 Fluxo de Caixa HEANA 05-2024.xlsx,17187062760883.9.1 Fluxo de Caixa HEANA 05-2024,2024-05,8853954.95,SES/Repasse CEF C/C 6886-1 CUSTEIO + Fundo Rescisório + Investimento + Rendimentos + Resgates,HEANA,FUNEV,2024,5,mensal,10676075.99,9413427.78
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1721573734825Fluxo de Caixa HEANA 06-2024.pdf,1721573734825Fluxo de Caixa HEANA 06-2024,2024-06,12148078.62,"Repasse SES (Custeio/Investimento), Fundo Rescisório, Rendimentos e Outras Entradas",HEANA,FUNEV,2024,6,mensal,9821662.74,11739843.66
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\17215737348263.9.1 Fluxo de Caixa HEANA 06-2024.xlsx,17215737348263.9.1 Fluxo de Caixa HEANA 06-2024,2024-06,12148078.62,SES/Rendimentos/Outras,HEANA,FUNEV,2024,6,mensal,9821662.74,11739843.66
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1723552185345-7_Relatorio_financeiro_mensal_Heana.pdf,1723552185345-7_Relatorio_financeiro_mensal_Heana,2024-07,11740160.08,Repasse SES (Custeio + Fundo Rescisório + Investimento) e Rendimentos sobre Aplicações Financeiras,HEANA,FUNEV,2024,7,mensal,10590086.75,12889916.99
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1723552185346-391_Fluxo_de_Caixa_HEANA_072024.xlsx,1723552185346-391_Fluxo_de_Caixa_HEANA_072024,2024-07,11740160.08,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,7,mensal,10590086.75,12889916.99
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1726016401105-Fluxo_de_Caixa_Heana.pdf,1726016401105-Fluxo_de_Caixa_Heana,2024-08,10702633.99,Repasse SES (Custeio/Investimento/Fundo Rescisório) + Rendimentos sobre Aplicação Financeira,HEANA,FUNEV,2024,8,mensal,10712083.05,12880467.93
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1726016401108-39.1_Fluxo_de_Caixa_HEANA_08-2024.xlsx,1726016401108-39.1_Fluxo_de_Caixa_HEANA_08-2024,2024-08,10702633.99,Repasse SES + Rendimentos Aplicação Financeira,HEANA,FUNEV,2024,8,mensal,10712083.051,12880467.929
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1728603326457-Fluxo_de_Caixa_HEANA_092024.pdf,1728603326457-Fluxo_de_Caixa_HEANA_092024,2024-09,10874165.74,SES/Rendimentos/Outras,HEANA,FUNEV,2024,9,mensal,12551042.95,11203590.72
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1728603326459-39.1_Fluxo_de_Caixa_HEANA_09-2024.xlsx,1728603326459-39.1_Fluxo_de_Caixa_HEANA_09-2024,2024-09,10874165.74,SES/Rendimentos/Outras,HEANA,FUNEV,2024,9,mensal,12551042.95,11203590.72
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1731607238264-Fluxo_de_Caixa_HEANA.pdf,1731607238264-Fluxo_de_Caixa_HEANA,2024-10,10250561.17,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,10,mensal,12700913.37,8753238.52
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1731607238266-39.1_Fluxo_de_Caixa_HEANA_10-2024.xlsx,1731607238266-39.1_Fluxo_de_Caixa_HEANA_10-2024,2024-10,10250561.17,Repasse SES + Rendimentos + Outras entradas,HEANA,FUNEV,2024,10,mensal,12700913.37,8753238.52
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1733918588516-11_Relatorio_financeiro_mensal_Heana.pdf,1733918588516-11_Relatorio_financeiro_mensal_Heana,2024-11,11532676.83,Repasse SES (Custeio + Fundo Rescisório + Investimento) + Rendimentos sobre Aplicações Financeiras,HEANA,FUNEV,2024,11,mensal,12705266.87,7580648.48
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\21_Relatorio_Comparativo_Recursos\1733918588518-11_Relatorio_financeiro_mensal_Heana.xlsx,1733918588518-11_Relatorio_financeiro_mensal_Heana,2024-11,11532676.83,Repasse SES + Rendimentos + Resgates,HEANA,FUNEV,2024,11,mensal,12705266.87,7580648.48
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-01,7258332.2,Repasse SES/GO + Rendimentos + Outras entradas,HEAPA,IGH,2024,1,mensal,8481695.65,1590380.31
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.01 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-01,7258332.2,"Repasse SES (Custeio), Rendimentos de Aplicações, Recuperação de despesas, Desbloqueio judicial, Regularização de recursos entre unidades",HEAPA,IGH,2024,1,mensal,8481695.65,1590380.31
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-02,6516713.53,Repasse SES custeio + rendimentos + outras entradas,HEAPA,IGH,2024,2,mensal,6011777.18,2095316.66
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-02,6516713.53,Repasse SES Custeio + Rendimentos + Outras entradas,HEAPA,IGH,2024,2,mensal,6011777.18,2095316.66
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-03,7051310.71,Repasse SES-GO (Custeio) + Rendimentos + Outras entradas,HEAPA,IGH,2024,3,mensal,6993495.24,2153132.13
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-04,6822687.45,Repasse SES custeio + rendimentos + outras entradas,HEAPA,IGH,2024,4,mensal,7441143.26,1534676.32
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-04,6822687.45,"Repasse SES (Custeio/Investimento), Rendimentos de Aplicações Financeiras, Recuperação de despesas, Desbloqueio judicial",HEAPA,IGH,2024,4,mensal,7441143.26,1534676.32
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-05,12658420.63,Repasse SES custeio + rendimentos + outras entradas,HEAPA,IGH,2024,5,mensal,7887708.46,6305388.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-05,12658420.63,"Repasse SES custeio, investimento, rendimentos aplicações, recuperação de despesas, desbloqueio judicial, regularização de recursos entre unidades",HEAPA,IGH,2024,5,mensal,7887708.46,6305388.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-06,405966.87,Repasse SES custeio + rendimentos + outras entradas,HEAPA,IGH,2024,6,mensal,6150516.16,560839.2
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-06,405966.87,"Repasse SES-GO (Custeio), Rendimentos de Aplicações Financeiras, Recuperação de despesas, Desbloqueio judicial",HEAPA,IGH,2024,6,mensal,6150516.16,560839.2
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.07- HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.pdf","2024.07- HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-07,103381.31,"Rendimentos sobre aplicações financeiras e outras entradas (recuperação de despesas, desbloqueio judicial)",HEAPA,IGH,2024,7,mensal,502077.93,161195.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.08 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.08 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-08,465085.65,"Repasse SES (custeio), rendimentos, outras entradas",HEAPA,IGH,2024,8,mensal,435150.0,191131.14
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.09 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.pdf","2024.09 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-09,65363.55,"Rendimentos financeiros e outras entradas (recuperação de despesas, desbloqueio judicial)",HEAPA,IGH,2024,9,mensal,50053.09,206441.6
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.10 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.10 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",2024-10,104425.23,"Rendimentos sobre aplicações financeiras e outras entradas (recuperação de despesas, desbloqueio judicial)",HEAPA,IGH,2024,10,mensal,264734.0,46132.83
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.10 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.10 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",2024-10,104425.23,Repasse SES (custeio/investimento): 0; Rendimento aplicações: 1004.25; Outras entradas: 103419.98,HEAPA,IGH,2024,10,mensal,264734.0,46132.83
